typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20240101,2024,52,2024,300,GRC,Greece,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,970,FALSE,8,kg,970,FALSE,970,FALSE,0,FALSE,,1682.019,1682.019,0,FALSE,TRUE
C,A,20240101,2024,52,2024,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,406954195,FALSE,8,kg,406954195,FALSE,406954195,FALSE,0,FALSE,3707161822,,3707161822,0,FALSE,TRUE
C,A,20240101,2024,52,2024,276,DEU,Germany,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,905218557.5,905218557.5,0,FALSE,TRUE
C,A,20240101,2024,52,2024,300,GRC,Greece,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,83321269,FALSE,,FALSE,0,FALSE,716597883.8,,716597883.8,0,FALSE,TRUE
C,A,20240101,2024,52,2024,328,GUY,Guyana,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,88,FALSE,5,u,6,FALSE,88,FALSE,0,FALSE,8677.994,,8677.994,0,FALSE,TRUE
C,A,20240101,2024,52,2024,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1029,FALSE,8,kg,1029,FALSE,1029,FALSE,0,FALSE,33637.138,,33637.138,0,FALSE,TRUE
C,A,20240101,2024,52,2024,276,DEU,Germany,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75.74,TRUE,-1,N/A,0,FALSE,75.74,TRUE,0,FALSE,,1052.074,1052.074,6,FALSE,TRUE
C,A,20240101,2024,52,2024,300,GRC,Greece,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58,FALSE,8,kg,58,FALSE,58,FALSE,0,FALSE,,1101.863,1101.863,0,FALSE,TRUE
C,A,20240101,2024,52,2024,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16233591,FALSE,8,kg,16233591,FALSE,16233591,FALSE,0,FALSE,155515708,,155515708,0,FALSE,TRUE
C,A,20240101,2024,52,2024,276,DEU,Germany,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18122585,FALSE,8,kg,18122585,FALSE,18122585,FALSE,0,FALSE,,175739610.2,175739610.2,0,FALSE,TRUE
C,A,20240101,2024,52,2024,300,GRC,Greece,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,415110,FALSE,8,kg,415110,FALSE,415110,FALSE,0,FALSE,,4029962.224,4029962.224,0,FALSE,TRUE
C,A,20240101,2024,52,2024,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4451135.68,TRUE,-1,N/A,0,FALSE,4451135.68,TRUE,0,FALSE,43566430.47,,43566430.47,6,FALSE,TRUE
C,A,20240101,2024,52,2024,276,DEU,Germany,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19137782.77,TRUE,-1,N/A,0,FALSE,19137782.77,TRUE,0,FALSE,,170051400,170051400,6,FALSE,TRUE
C,A,20240101,2024,52,2024,300,GRC,Greece,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,86824,FALSE,8,kg,86824,FALSE,86824,FALSE,0,FALSE,744263.205,,744263.205,0,FALSE,TRUE
C,A,20240101,2024,52,2024,300,GRC,Greece,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,44011,FALSE,8,kg,44011,FALSE,44011,FALSE,0,FALSE,,231143.43,231143.43,0,FALSE,TRUE
C,A,20240101,2024,52,2024,328,GUY,Guyana,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7690.71,FALSE,5,u,976,FALSE,7690.71,FALSE,0,FALSE,117918.016,,117918.016,0,FALSE,TRUE
C,A,20240101,2024,52,2024,352,ISL,Iceland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,115.205,TRUE,-1,N/A,0,FALSE,115.205,TRUE,0,FALSE,260.362,260.362,260.362,6,FALSE,TRUE
C,A,20240101,2024,52,2024,372,IRL,Ireland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,516.222,TRUE,-1,N/A,0,FALSE,516.222,TRUE,0,FALSE,8229.339,,8229.339,6,FALSE,TRUE
C,A,20240101,2024,52,2024,372,IRL,Ireland,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.58,TRUE,-1,N/A,0,FALSE,0.58,TRUE,0,FALSE,,1.082,1.082,6,FALSE,TRUE
C,A,20240101,2024,52,2024,376,ISR,Israel,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,442.481,TRUE,-1,N/A,0,FALSE,442.481,TRUE,0,FALSE,1000,,1000,6,FALSE,TRUE
C,A,20240101,2024,52,2024,376,ISR,Israel,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5891.067,TRUE,-1,N/A,0,FALSE,5891.067,TRUE,0,FALSE,,11000,11000,6,FALSE,TRUE
C,A,20240101,2024,52,2024,380,ITA,Italy,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,134380,FALSE,8,kg,134380,FALSE,134380,FALSE,0,FALSE,400475.358,,400475.358,0,FALSE,TRUE
C,A,20240101,2024,52,2024,380,ITA,Italy,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,81947,FALSE,8,kg,81947,FALSE,81947,FALSE,0,FALSE,,554786.011,554786.011,0,FALSE,TRUE
C,A,20240101,2024,52,2024,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5200902604,TRUE,21,1000 KG,5200901,FALSE,5200902604,TRUE,0,FALSE,13598888593,,13598888593,6,FALSE,TRUE
C,A,20240101,2024,52,2024,458,MYS,Malaysia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,150819992,FALSE,8,kg,150819992,FALSE,150819992,FALSE,0,FALSE,305881344.7,,305881344.7,0,FALSE,TRUE
C,A,20240101,2024,52,2024,458,MYS,Malaysia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,67078737.8,FALSE,8,kg,67078737.8,FALSE,67078737.8,FALSE,0,FALSE,,80579645.42,80579645.42,0,FALSE,TRUE
C,A,20240101,2024,52,2024,352,ISL,Iceland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6213,FALSE,8,kg,6213,FALSE,6213,FALSE,0,FALSE,68954.205,67005.736,68954.205,0,FALSE,TRUE
C,A,20240101,2024,52,2024,372,IRL,Ireland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,236.069,TRUE,-1,N/A,0,FALSE,236.069,TRUE,0,FALSE,37262.03,,37262.03,6,FALSE,TRUE
C,A,20240101,2024,52,2024,376,ISR,Israel,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3855.277,TRUE,-1,N/A,0,FALSE,3855.277,TRUE,0,FALSE,34000,,34000,6,FALSE,TRUE
C,A,20240101,2024,52,2024,380,ITA,Italy,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,543362234,FALSE,8,kg,543362234,FALSE,543362234,FALSE,0,FALSE,5054410011,,5054410011,0,FALSE,TRUE
C,A,20240101,2024,52,2024,380,ITA,Italy,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20888550,FALSE,8,kg,20888550,FALSE,20888550,FALSE,0,FALSE,,187223977.5,187223977.5,0,FALSE,TRUE
C,A,20240101,2024,52,2024,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,4137876,FALSE,,FALSE,0,FALSE,36557891.08,,36557891.08,0,FALSE,TRUE
C,A,20240101,2024,52,2024,392,JPN,Japan,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,690795299,FALSE,8,kg,690795299,FALSE,690795299,FALSE,0,FALSE,,6140187743,6140187743,0,FALSE,TRUE
C,A,20240101,2024,52,2024,458,MYS,Malaysia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,233032020.7,FALSE,8,kg,233032020.7,FALSE,233032020.7,FALSE,0,FALSE,2211207853,,2211207853,0,FALSE,TRUE
C,A,20240101,2024,52,2024,458,MYS,Malaysia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3219245,FALSE,8,kg,3219245,FALSE,3219245,FALSE,0,FALSE,,24767719.62,24767719.62,0,FALSE,TRUE
C,A,20240101,2024,52,2024,372,IRL,Ireland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2617,FALSE,8,kg,2617,FALSE,2617,FALSE,0,FALSE,22381.463,,22381.463,0,FALSE,TRUE
C,A,20240101,2024,52,2024,380,ITA,Italy,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3533,FALSE,8,kg,3533,FALSE,3533,FALSE,0,FALSE,44132.981,,44132.981,0,FALSE,TRUE
C,A,20240101,2024,52,2024,380,ITA,Italy,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,330309,FALSE,8,kg,330309,FALSE,330309,FALSE,0,FALSE,,3171793.629,3171793.629,0,FALSE,TRUE
C,A,20240101,2024,52,2024,392,JPN,Japan,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13,FALSE,8,kg,13,FALSE,13,FALSE,0,FALSE,,1585.558,1585.558,0,FALSE,TRUE
C,A,20240101,2024,52,2024,458,MYS,Malaysia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5456.57,FALSE,8,kg,5456.57,FALSE,5456.57,FALSE,0,FALSE,128349.664,,128349.664,0,FALSE,TRUE
C,A,20240101,2024,52,2024,372,IRL,Ireland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1151,FALSE,8,kg,1151,FALSE,1151,FALSE,0,FALSE,15921.817,,15921.817,0,FALSE,TRUE
C,A,20240101,2024,52,2024,376,ISR,Israel,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,408.169,TRUE,-1,N/A,0,FALSE,408.169,TRUE,0,FALSE,4000,,4000,6,FALSE,TRUE
C,A,20240101,2024,52,2024,380,ITA,Italy,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18275732,FALSE,8,kg,18275732,FALSE,18275732,FALSE,0,FALSE,174469596.9,,174469596.9,0,FALSE,TRUE
C,A,20240101,2024,52,2024,380,ITA,Italy,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,398294,FALSE,8,kg,398294,FALSE,398294,FALSE,0,FALSE,,3988461.592,3988461.592,0,FALSE,TRUE
C,A,20240101,2024,52,2024,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,727106,FALSE,8,kg,727106,FALSE,727106,FALSE,0,FALSE,6803766.398,,6803766.398,0,FALSE,TRUE
C,A,20240101,2024,52,2024,392,JPN,Japan,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11849127,FALSE,8,kg,11849127,FALSE,11849127,FALSE,0,FALSE,,115447659.6,115447659.6,0,FALSE,TRUE
C,A,20240101,2024,52,2024,458,MYS,Malaysia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,59320.28,FALSE,8,kg,59320.28,FALSE,59320.28,FALSE,0,FALSE,470447.474,,470447.474,0,FALSE,TRUE
C,A,20240101,2024,52,2024,352,ISL,Iceland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,89292.568,87002.727,89292.568,0,FALSE,TRUE
C,A,20240101,2024,52,2024,372,IRL,Ireland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2595.354,TRUE,-1,N/A,0,FALSE,2595.354,TRUE,0,FALSE,61138.26,,61138.26,6,FALSE,TRUE
C,A,20240101,2024,52,2024,372,IRL,Ireland,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7440,FALSE,8,kg,7440,FALSE,7440,FALSE,0,FALSE,,12891.151,12891.151,0,FALSE,TRUE
C,A,20240101,2024,52,2024,376,ISR,Israel,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7660.924,TRUE,-1,N/A,0,FALSE,7660.924,TRUE,0,FALSE,72000,,72000,6,FALSE,TRUE
C,A,20240101,2024,52,2024,376,ISR,Israel,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,436.967,TRUE,-1,N/A,0,FALSE,436.967,TRUE,0,FALSE,,4000,4000,6,FALSE,TRUE
C,A,20240101,2024,52,2024,380,ITA,Italy,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,4765962,FALSE,,FALSE,0,FALSE,26663137.28,,26663137.28,0,FALSE,TRUE
C,A,20240101,2024,52,2024,380,ITA,Italy,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,915808,FALSE,,FALSE,0,FALSE,,9039333.725,9039333.725,0,FALSE,TRUE
C,A,20240101,2024,52,2024,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,34812,FALSE,8,kg,34812,FALSE,34812,FALSE,0,FALSE,390635.147,,390635.147,0,FALSE,TRUE
C,A,20240101,2024,52,2024,392,JPN,Japan,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,38361038,FALSE,,FALSE,0,FALSE,,362699941.2,362699941.2,0,FALSE,TRUE
C,A,20240101,2024,52,2024,428,LVA,Latvia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21496,FALSE,8,kg,21496,FALSE,21496,FALSE,0,FALSE,,199735.996,199735.996,0,FALSE,TRUE
C,A,20240101,2024,52,2024,458,MYS,Malaysia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,72089951.04,FALSE,,FALSE,0,FALSE,55675336.74,,55675336.74,0,FALSE,TRUE
C,A,20240101,2024,52,2024,458,MYS,Malaysia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9943822.867,TRUE,8,kg,9965321.92,FALSE,9943822.867,TRUE,0,FALSE,,87199492.14,87199492.14,6,FALSE,TRUE
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,147382,FALSE,8,kg,147382,FALSE,147382,FALSE,0,FALSE,327002.29,,327002.29,0,FALSE,TRUE
C,A,20240101,2024,52,2024,528,NLD,Netherlands,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,346788.77,TRUE,8,kg,346735,FALSE,346788.77,TRUE,0,FALSE,,670161.274,670161.274,6,FALSE,TRUE
C,A,20240101,2024,52,2024,554,NZL,New Zealand,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,112,FALSE,8,kg,112,FALSE,112,FALSE,160,FALSE,8980.082,8980.082,8980.082,0,FALSE,TRUE
C,A,20240101,2024,52,2024,620,PRT,Portugal,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1565025,FALSE,8,kg,1565025,FALSE,1565025,FALSE,0,FALSE,13201723.03,,13201723.03,0,FALSE,TRUE
C,A,20240101,2024,52,2024,620,PRT,Portugal,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,246244629,FALSE,8,kg,246244629,FALSE,246244629,FALSE,0,FALSE,,419202251.5,419202251.5,0,FALSE,TRUE
C,A,20240101,2024,52,2024,528,NLD,Netherlands,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,95275903.47,TRUE,8,kg,95275903,FALSE,95275903.47,TRUE,0,FALSE,879743368.5,,879743368.5,6,FALSE,TRUE
C,A,20240101,2024,52,2024,528,NLD,Netherlands,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,86449729,FALSE,8,kg,86449729,FALSE,86449729,FALSE,0,FALSE,,803151123.6,803151123.6,0,FALSE,TRUE
C,A,20240101,2024,52,2024,554,NZL,New Zealand,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,150,FALSE,8,kg,150,FALSE,150,FALSE,256,FALSE,3848.52,3481.591,3848.52,0,FALSE,TRUE
C,A,20240101,2024,52,2024,579,NOR,Norway,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22911,FALSE,8,kg,22911,FALSE,22911,FALSE,0,FALSE,300106.668,,300106.668,0,FALSE,TRUE
C,A,20240101,2024,52,2024,579,NOR,Norway,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18634829,FALSE,8,kg,18634829,FALSE,18634829,FALSE,0,FALSE,,166631497.9,166631497.9,0,FALSE,TRUE
C,A,20240101,2024,52,2024,600,PRY,Paraguay,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,122.853,FALSE,8,kg,122.853,FALSE,122.853,FALSE,0,FALSE,35.56,32.06,35.56,0,FALSE,TRUE
C,A,20240101,2024,52,2024,620,PRT,Portugal,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,803910.306,TRUE,-1,N/A,0,FALSE,803910.306,TRUE,0,FALSE,7810978.024,,7810978.024,6,FALSE,TRUE
C,A,20240101,2024,52,2024,620,PRT,Portugal,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9,FALSE,8,kg,9,FALSE,9,FALSE,0,FALSE,,99.579,99.579,0,FALSE,TRUE
